title,pdf_url,date
WGBI 편입과 외국인 현/선물 매수 영향,https://stock.pstatic.net/stock-research/debenture/61/20241010_debenture_58171000.pdf,2024-10-10
"브라질, 바닥을 형성한 헤알화",https://stock.pstatic.net/stock-research/debenture/21/20241010_debenture_335802000.pdf,2024-10-10
Daily Bond Morning Brief(2024.10.08),https://stock.pstatic.net/stock-research/debenture/76/20241008_debenture_776450000.pdf,2024-10-08
채권 Daily (10.08),https://stock.pstatic.net/stock-research/debenture/18/20241008_debenture_605873000.pdf,2024-10-08
[10월 금통위 Preview] 연말까지 50bp 인하는 없다,https://stock.pstatic.net/stock-research/debenture/57/20241008_debenture_899289000.pdf,2024-10-08
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20241008_debenture_688031000.pdf,2024-10-08
채권 Daily (10.07),https://stock.pstatic.net/stock-research/debenture/18/20241007_debenture_453226000.pdf,2024-10-07
"[한화 FI Weekly] 금통위 Preview: 한 달, 긴 시간이 ..",https://stock.pstatic.net/stock-research/debenture/16/20241007_debenture_648706000.pdf,2024-10-07
Buy Call,https://stock.pstatic.net/stock-research/debenture/57/20241007_debenture_881574000.pdf,2024-10-07
한국판 점도표에 주목,https://stock.pstatic.net/stock-research/debenture/21/20241007_debenture_776857000.pdf,2024-10-07
Daily Bond Morning Brief(2024.10.07),https://stock.pstatic.net/stock-research/debenture/76/20241007_debenture_54718000.pdf,2024-10-07
미국채 금리 급등 점검: 그래도 인하는 한다,https://stock.pstatic.net/stock-research/debenture/39/20241007_debenture_585036000.pdf,2024-10-07
불거지는 중동 사태와 크레딧 시장 영향은?,https://stock.pstatic.net/stock-research/debenture/61/20241007_debenture_545326000.pdf,2024-10-07
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20241007_debenture_600386000.pdf,2024-10-07
10/07 Kiwoom Fixed Income Weekly Review,https://stock.pstatic.net/stock-research/debenture/39/20241007_debenture_788037000.pdf,2024-10-07
신한 Bond.Zip (10월 4일),https://stock.pstatic.net/stock-research/debenture/21/20241007_debenture_650378000.pdf,2024-10-07
채권 Daily (10.04),https://stock.pstatic.net/stock-research/debenture/18/20241004_debenture_790561000.pdf,2024-10-04
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 79,https://stock.pstatic.net/stock-research/debenture/16/20241004_debenture_680645000.pdf,2024-10-04
무탄소에너지,https://stock.pstatic.net/stock-research/debenture/57/20241004_debenture_499008000.pdf,2024-10-04
Daily Bond Morning Brief(2024.10.04),https://stock.pstatic.net/stock-research/debenture/76/20241004_debenture_779245000.pdf,2024-10-04
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20241004_debenture_711353000.pdf,2024-10-04
美 은행 유동성 규제 변화와 MBS,https://stock.pstatic.net/stock-research/debenture/21/20241004_debenture_959826000.pdf,2024-10-04
10월 금통위 Preview: 기준금리 인하 예상,https://stock.pstatic.net/stock-research/debenture/39/20241002_debenture_242726000.pdf,2024-10-02
채권 Daily (10.02),https://stock.pstatic.net/stock-research/debenture/18/20241002_debenture_626080000.pdf,2024-10-02
Daily Bond Morning Brief(2024.10.02),https://stock.pstatic.net/stock-research/debenture/76/20241002_debenture_216813000.pdf,2024-10-02
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20241002_debenture_643900000.pdf,2024-10-02
채권 Daily (09.30),https://stock.pstatic.net/stock-research/debenture/18/20240930_debenture_5894000.pdf,2024-09-30
10월 채권시장 전망: About Time,https://stock.pstatic.net/stock-research/debenture/34/20240930_debenture_55241000.pdf,2024-09-30
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240930_debenture_535033000.pdf,2024-09-30
"글로벌 채권 아우르기(10월호): 다른 이벤트, 같은 움..",https://stock.pstatic.net/stock-research/debenture/21/20240930_debenture_627909000.pdf,2024-09-30
Daily Bond Morning Brief(2024.09.30),https://stock.pstatic.net/stock-research/debenture/1/20240930_debenture_402625000.pdf,2024-09-30
분위기 전환 성공?,https://stock.pstatic.net/stock-research/debenture/61/20240930_debenture_32436000.pdf,2024-09-30
09/30 Kiwoom Fixed Income Weekly Review,https://stock.pstatic.net/stock-research/debenture/39/20240930_debenture_603970000.pdf,2024-09-30
한국은행 금리 인하와 미 대선,https://stock.pstatic.net/stock-research/debenture/39/20240930_debenture_400473000.pdf,2024-09-30
신한 Bond.Zip (9월 27일),https://stock.pstatic.net/stock-research/debenture/21/20240930_debenture_249973000.pdf,2024-09-30
THE BOND IDENTITY(4Q24); 작전 타임(Time Out),https://stock.pstatic.net/stock-research/debenture/21/20240927_debenture_307996000.pdf,2024-09-27
채권 Daily (09.27),https://stock.pstatic.net/stock-research/debenture/18/20240927_debenture_20576000.pdf,2024-09-27
元大金利,https://stock.pstatic.net/stock-research/debenture/18/20240927_debenture_338379000.pdf,2024-09-27
[한화 FI Monthly] 총량의 법칙,https://stock.pstatic.net/stock-research/debenture/16/20240927_debenture_191818000.pdf,2024-09-27
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 78,https://stock.pstatic.net/stock-research/debenture/16/20240927_debenture_797127000.pdf,2024-09-27
Daily Bond Morning Brief(2024.09.27),https://stock.pstatic.net/stock-research/debenture/76/20240927_debenture_568943000.pdf,2024-09-27
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240927_debenture_927258000.pdf,2024-09-27
채권 Daily (09.26),https://stock.pstatic.net/stock-research/debenture/18/20240926_debenture_337424000.pdf,2024-09-26
Daily Bond Morning Brief(2024.09.26),https://stock.pstatic.net/stock-research/debenture/76/20240926_debenture_35672000.pdf,2024-09-26
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240926_debenture_157400000.pdf,2024-09-26
10월 금통위 프리뷰: 선택지는 두가지,https://stock.pstatic.net/stock-research/debenture/61/20240926_debenture_817566000.pdf,2024-09-26
채권 Daily (09.25),https://stock.pstatic.net/stock-research/debenture/18/20240925_debenture_753756000.pdf,2024-09-25
기간스프레드냐 신용스프레드냐,https://stock.pstatic.net/stock-research/debenture/57/20240925_debenture_879015000.pdf,2024-09-25
커브 스팁의 모든 것 (한국 ①),https://stock.pstatic.net/stock-research/debenture/57/20240925_debenture_259132000.pdf,2024-09-25
Daily Bond Morning Brief(2024.09.25),https://stock.pstatic.net/stock-research/debenture/76/20240925_debenture_299344000.pdf,2024-09-25
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240925_debenture_462931000.pdf,2024-09-25
채권 Daily (09.24),https://stock.pstatic.net/stock-research/debenture/18/20240924_debenture_339361000.pdf,2024-09-24
Daily Bond Morning Brief(2024.09.24),https://stock.pstatic.net/stock-research/debenture/76/20240924_debenture_581286000.pdf,2024-09-24
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240924_debenture_36352000.pdf,2024-09-24
채권 Daily (09.23),https://stock.pstatic.net/stock-research/debenture/18/20240923_debenture_655321000.pdf,2024-09-23
청개구리 반응,https://stock.pstatic.net/stock-research/debenture/21/20240923_debenture_103301000.pdf,2024-09-23
[한화 FI Weekly] 빠르지만 가깝다,https://stock.pstatic.net/stock-research/debenture/16/20240923_debenture_470461000.pdf,2024-09-23
Daily Bond Morning Brief(2024.09.23),https://stock.pstatic.net/stock-research/debenture/76/20240923_debenture_712196000.pdf,2024-09-23
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240923_debenture_829429000.pdf,2024-09-23
연준의 빅 컷과 크레딧 시장의 미래,https://stock.pstatic.net/stock-research/debenture/61/20240923_debenture_610105000.pdf,2024-09-23
09/23 Kiwoom Fixed Income Weekly Review,https://stock.pstatic.net/stock-research/debenture/39/20240923_debenture_415778000.pdf,2024-09-23
신한 Bond.Zip (9월 20일),https://stock.pstatic.net/stock-research/debenture/21/20240923_debenture_675567000.pdf,2024-09-23
채권 Daily (09.20),https://stock.pstatic.net/stock-research/debenture/18/20240920_debenture_917898000.pdf,2024-09-20
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 77,https://stock.pstatic.net/stock-research/debenture/16/20240920_debenture_122481000.pdf,2024-09-20
Daily Bond Morning Brief(2024.09.20),https://stock.pstatic.net/stock-research/debenture/76/20240920_debenture_961179000.pdf,2024-09-20
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240920_debenture_940966000.pdf,2024-09-20
"브라질, 또다시 오르막길",https://stock.pstatic.net/stock-research/debenture/21/20240919_debenture_558681000.pdf,2024-09-19
채권 Daily (09.19),https://stock.pstatic.net/stock-research/debenture/18/20240919_debenture_493761000.pdf,2024-09-19
[Readers’ Cut] 인하보다 중요했던 ECB의 큰 한걸음,https://stock.pstatic.net/stock-research/debenture/16/20240919_debenture_542408000.pdf,2024-09-19
[한화 FOMC Review] 고용도 잡겠다,https://stock.pstatic.net/stock-research/debenture/16/20240919_debenture_601059000.pdf,2024-09-19
"9월 FOMC: 50bp 인하, 정책의 재조정 (Recalibration)",https://stock.pstatic.net/stock-research/debenture/34/20240919_debenture_544230000.pdf,2024-09-19
[9월 FOMC] Timing (Dovish) vs Amount (Hawkish),https://stock.pstatic.net/stock-research/debenture/57/20240919_debenture_80380000.pdf,2024-09-19
Daily Bond Morning Brief(2024.09.19),https://stock.pstatic.net/stock-research/debenture/76/20240919_debenture_600320000.pdf,2024-09-19
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240919_debenture_396943000.pdf,2024-09-19
신한 Bond.Zip (9월 13일),https://stock.pstatic.net/stock-research/debenture/21/20240919_debenture_661833000.pdf,2024-09-19
"눈치게임 하나, 둘",https://stock.pstatic.net/stock-research/debenture/21/20240913_debenture_431852000.pdf,2024-09-13
채권 Daily (09.13),https://stock.pstatic.net/stock-research/debenture/18/20240913_debenture_401171000.pdf,2024-09-13
하이일드채권 시장 점검,https://stock.pstatic.net/stock-research/debenture/18/20240913_debenture_791058000.pdf,2024-09-13
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 76,https://stock.pstatic.net/stock-research/debenture/16/20240913_debenture_444245000.pdf,2024-09-13
[한화 FI Weekly] FOMC Preview: 잰걸음,https://stock.pstatic.net/stock-research/debenture/16/20240913_debenture_682497000.pdf,2024-09-13
Daily Bond Morning Brief(2024.09.13),https://stock.pstatic.net/stock-research/debenture/76/20240913_debenture_463808000.pdf,2024-09-13
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240913_debenture_671998000.pdf,2024-09-13
"9월 ECB, 흔들리지 않는 경로",https://stock.pstatic.net/stock-research/debenture/21/20240913_debenture_452109000.pdf,2024-09-13
"영국, 국채 수급 우려 달래기",https://stock.pstatic.net/stock-research/debenture/21/20240913_debenture_124804000.pdf,2024-09-13
Daily Bond Morning Brief(2024.09.12),https://stock.pstatic.net/stock-research/debenture/76/20240912_debenture_93085000.pdf,2024-09-12
"미국채 10-2 년, 50bp 이상부터 두려워하라",https://stock.pstatic.net/stock-research/debenture/17/20240912_debenture_674994000.pdf,2024-09-12
채권 Daily (09.12),https://stock.pstatic.net/stock-research/debenture/18/20240912_debenture_76896000.pdf,2024-09-12
과거 침체 때와 다른 미국 고용시장,https://stock.pstatic.net/stock-research/debenture/57/20240912_debenture_196421000.pdf,2024-09-12
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240912_debenture_579930000.pdf,2024-09-12
미국 CLO 시장 신용분석,https://stock.pstatic.net/stock-research/debenture/21/20240912_debenture_89756000.pdf,2024-09-12
채권 Daily (09.11),https://stock.pstatic.net/stock-research/debenture/18/20240911_debenture_211748000.pdf,2024-09-11
조정국면 연장가능성 확대,https://stock.pstatic.net/stock-research/debenture/57/20240911_debenture_763373000.pdf,2024-09-11
Daily Bond Morning Brief(2024.09.11),https://stock.pstatic.net/stock-research/debenture/76/20240911_debenture_327982000.pdf,2024-09-11
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240911_debenture_285828000.pdf,2024-09-11
"일본, 돌풍 주의보",https://stock.pstatic.net/stock-research/debenture/21/20240911_debenture_515746000.pdf,2024-09-11
"여러가지 곡선의 정상화(베버리지, 국채)",https://stock.pstatic.net/stock-research/debenture/61/20240911_debenture_996003000.pdf,2024-09-11
채권 Daily (09.10),https://stock.pstatic.net/stock-research/debenture/18/20240910_debenture_19357000.pdf,2024-09-10
Daily Bond Morning Brief(2024.09.10),https://stock.pstatic.net/stock-research/debenture/76/20240910_debenture_936846000.pdf,2024-09-10
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240910_debenture_265924000.pdf,2024-09-10
수익률 곡선 정상화의 방해물,https://stock.pstatic.net/stock-research/debenture/21/20240910_debenture_372997000.pdf,2024-09-10
[한화 FI Weekly] 크게 말고 꾸준하게,https://stock.pstatic.net/stock-research/debenture/16/20240909_debenture_924611000.pdf,2024-09-09
채권 Daily (09.09),https://stock.pstatic.net/stock-research/debenture/18/20240909_debenture_874749000.pdf,2024-09-09
앞에서 끌고 뒤에서 밀기,https://stock.pstatic.net/stock-research/debenture/21/20240909_debenture_992374000.pdf,2024-09-09
Daily Bond Morning Brief(2024.09.09),https://stock.pstatic.net/stock-research/debenture/76/20240909_debenture_399621000.pdf,2024-09-09
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240909_debenture_279672000.pdf,2024-09-09
초우량물 발행 증가의 중심에는 은행채도 있다,https://stock.pstatic.net/stock-research/debenture/61/20240909_debenture_371651000.pdf,2024-09-09
09/09 Kiwoom Fixed Income Weekly Review,https://stock.pstatic.net/stock-research/debenture/39/20240909_debenture_740007000.pdf,2024-09-09
신한 Bond.Zip (9월 6일),https://stock.pstatic.net/stock-research/debenture/21/20240909_debenture_246660000.pdf,2024-09-09
24~28년 공공기관 중장기재무관리계획 코멘트,https://stock.pstatic.net/stock-research/debenture/21/20240906_debenture_799222000.pdf,2024-09-06
Daily Bond Morning Brief(2024.09.06),https://stock.pstatic.net/stock-research/debenture/76/20240906_debenture_237397000.pdf,2024-09-06
채권 Daily (09.06),https://stock.pstatic.net/stock-research/debenture/18/20240906_debenture_196493000.pdf,2024-09-06
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 75,https://stock.pstatic.net/stock-research/debenture/16/20240906_debenture_252093000.pdf,2024-09-06
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240906_debenture_65727000.pdf,2024-09-06
채권 Daily (09.05),https://stock.pstatic.net/stock-research/debenture/18/20240905_debenture_794772000.pdf,2024-09-05
[인하기 총정리] 장기 매수 관점에서의 금리 수준,https://stock.pstatic.net/stock-research/debenture/57/20240905_debenture_428639000.pdf,2024-09-05
Daily Bond Morning Brief(2024.09.05),https://stock.pstatic.net/stock-research/debenture/76/20240905_debenture_860323000.pdf,2024-09-05
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240905_debenture_643763000.pdf,2024-09-05
8월 아시아 크레딧 시장 리뷰,https://stock.pstatic.net/stock-research/debenture/21/20240904_debenture_591180000.pdf,2024-09-04
Daily Bond Morning Brief(2024.09.04),https://stock.pstatic.net/stock-research/debenture/76/20240904_debenture_509980000.pdf,2024-09-04
